id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
shanx202,Shier yue huadiao,,"Asia, China, Shanxi Qinyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao, Duihua. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx202.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx202.krn,shanx202.krn,kern,53157bae0adde45d7532573ac9869bca,Helmut Schaffrath,J0202
shanx203,Wuyue sanhua,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Duihua. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx203.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx203.krn,shanx203.krn,kern,d987da21cc5b7474d7b50c45f80b1295,Helmut Schaffrath,J0203
shanx204,Da duihua,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Duihua. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx204.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx204.krn,shanx204.krn,kern,085b8e80502301b5c6a54f9decdbe08a,Helmut Schaffrath,J0204
shanx205,Guan hua,,"Asia, China, Shanxi Xiangfen",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx205.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx205.krn,shanx205.krn,kern,9378e141895fccee777ba4a701a38b58,Helmut Schaffrath,J0205
shanx206,Wunu guandeng,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx206.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx206.krn,shanx206.krn,kern,aba8c2c352f11a70cab555d1b42ae5f9,Helmut Schaffrath,J0206
shanx207,Wunu guandeng,,"Asia, China, Shanxi Wuqian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx207.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx207.krn,shanx207.krn,kern,0b7f5c1029e74d9740666ea531c83140,Helmut Schaffrath,J0207
shanx208,Guan deng,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx208.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx208.krn,shanx208.krn,kern,34b38bfe9868a1555c21cd659975126e,Helmut Schaffrath,J0208
shanx209,Guan deng,,"Asia, China, Shanxi Qiuwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx209.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx209.krn,shanx209.krn,kern,2025dc03ad90bbf0195dd969d4d02eac,Helmut Schaffrath,J0209
shanx210,Da guandeng,,"Asia, China, Shanxi Qinyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx210.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx210.krn,shanx210.krn,kern,25a25965c7fc91eae1293b135751072f,Helmut Schaffrath,J0210
shanx211,Maonuzi guandeng,,"Asia, China, Shanxi Lishan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx211.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx211.krn,shanx211.krn,kern,bc3f412144c620bff9a24c0c1d82e43d,Helmut Schaffrath,J0211
shanx212,Jieme guandeng,,"Asia, China, Shanxi Huoxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx212.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx212.krn,shanx212.krn,kern,47eb8122e2d183d0ba9dcbf6a52f236b,Helmut Schaffrath,J0212a
shanx213,Jieme guandeng,,"Asia, China, Shanxi Huoxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx213.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx213.krn,shanx213.krn,kern,7d3017fa06ce4b4edaae504b95df1d83,Helmut Schaffrath,J0212b
shanx214,Jieme guandeng,,"Asia, China, Shanxi Huoxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx214.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx214.krn,shanx214.krn,kern,cd3024426e37bebd35a5aa9d14376e4a,Helmut Schaffrath,J0212c
shanx215,Jieme guandeng,,"Asia, China, Shanxi Huoxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx215.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx215.krn,shanx215.krn,kern,cdadf746c0e5983c466a37992ed7f8ad,Helmut Schaffrath,J0212d
shanx216,Dong sinu,,"Asia, China, Shanxi Lishan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx216.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx216.krn,shanx216.krn,kern,841199acd10bbb97a1b823501e5d6014,Helmut Schaffrath,J0213
shanx217,Dong sinu,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx217.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx217.krn,shanx217.krn,kern,c2c1786240f5351bf95ee264267fa476,Helmut Schaffrath,J0214
shanx218,Zou xikou,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx218.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx218.krn,shanx218.krn,kern,24badda5026e92a038eca92ae3fedd2c,Helmut Schaffrath,J0215
shanx219,Yengyeng guohe,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Xiaodiao. Aisu,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx219.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx219.krn,shanx219.krn,kern,a3895aa08c87e101cb3c9370f2751e82,Helmut Schaffrath,J0216
shanx220,Yinian mang,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx220.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx220.krn,shanx220.krn,kern,83b634cc8c74f161d5c815902f6a21c9,Helmut Schaffrath,J0217
shanx221,Mudanhua chuanzaolin,,"Asia, China, Shanxi LInxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx221.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx221.krn,shanx221.krn,kern,12cb8acc729fde33e9107a57d8ae61e7,Helmut Schaffrath,J0218
shanx222,You huayuan,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx222.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx222.krn,shanx222.krn,kern,33092493d514c46e1869ab2551823f15,Helmut Schaffrath,J0219
shanx223,You huayuan,,"Asia, China, Shanxi Lingqiu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx223.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx223.krn,shanx223.krn,kern,1e7c3a713ef0257f88d868657bb4568a,Helmut Schaffrath,J0220
shanx224,You huayuan,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx224.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx224.krn,shanx224.krn,kern,b57ea8d6d6eaf7c6ba50c50e60dbd013,Helmut Schaffrath,J0221
shanx225,You daiyuan,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx225.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx225.krn,shanx225.krn,kern,b4ee8580f3dedc11a622e9ce365526f4,Helmut Schaffrath,J0222
shanx226,diao bing,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx226.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx226.krn,shanx226.krn,kern,7072ae3d1460bc9500109eb1b7675154,Helmut Schaffrath,J0223
shanx227,Nher  cai shiliu,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx227.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx227.krn,shanx227.krn,kern,5afe0c101b4db2e06460b23988ead730,Helmut Schaffrath,J0224
shanx228,Liusanr tuiche,,"Asia, China, Shanxi Taiyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx228.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx228.krn,shanx228.krn,kern,6dd66e89963d0d448b163208b99b2dad,Helmut Schaffrath,J0225
shanx229,Liusanr tuiche,,"Asia, China, Shanxi Taiyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx229.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx229.krn,shanx229.krn,kern,f34c9e9bb964580185158551c479e2f1,Helmut Schaffrath,J0226
shanx230,Liusanr tuiche,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Fengsuge, Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx230.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx230.krn,shanx230.krn,kern,6e505e032dbba3ca45725e0d85db4769,Helmut Schaffrath,J0227
shanx231,Bai nian,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Fengsuge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx231.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx231.krn,shanx231.krn,kern,a155e76392da1897f3e49322bfaa87c8,Helmut Schaffrath,J0229
shanx232,Ci pian,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Fengsuge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx232.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx232.krn,shanx232.krn,kern,2d55c234cbb655ec7da327845f9dfcf5,Helmut Schaffrath,J0230
shanx233,Mai quen,,"Asia, China, Shanxi Heshuen",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Fengsuge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx233.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx233.krn,shanx233.krn,kern,056b22e72c1a01ef19b9d0c2c4c5f5a1,Helmut Schaffrath,J0231
shanx234,Lianhua lao,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Fengsuge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx234.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx234.krn,shanx234.krn,kern,ed5f915c2d1aadf347319a6894ce2842,Helmut Schaffrath,J0232
shanx235,Wuhua qiang,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Fengsuge. Qingge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx235.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx235.krn,shanx235.krn,kern,322ad37a1ad391ae4508f45d6edc791f,Helmut Schaffrath,J0233
shanx236,Da niaochuang,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx236.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx236.krn,shanx236.krn,kern,611a00b6e071fb394235e95b1ec169ec,Helmut Schaffrath,J0234
shanx237,Du linying,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx237.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx237.krn,shanx237.krn,kern,e66cbba07c945f18401d595b34f230cf,Helmut Schaffrath,J0235
shanx238,Kan nangua,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Zhongzhi",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx238.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx238.krn,shanx238.krn,kern,6448f615b5fe97cd90fcd9d427a281b3,Helmut Schaffrath,J0236
shanx239,Wugeng quanfu,,"Asia, China, Shanxi Yongji",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx239.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx239.krn,shanx239.krn,kern,d5c08d93101dca253ecff65f298ab4ab,Helmut Schaffrath,J0237
shanx240,Ku qi,,"Asia, China, Shanxi Yongji",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx240.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx240.krn,shanx240.krn,kern,ba563d47cbf5914f60c69173c13087fb,Helmut Schaffrath,J0238
shanx241,Ku laope,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx241.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx241.krn,shanx241.krn,kern,c68d5fb67ea371f6b4b0153d93458309,Helmut Schaffrath,J0239
shanx242,Ku zhangfu,,"Asia, China, Shanxi Zouquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx242.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx242.krn,shanx242.krn,kern,94dad2bcde3e0f026c082a3cb23f87e9,Helmut Schaffrath,J0240
shanx243,Qiuxing ku Zhangfu,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx243.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx243.krn,shanx243.krn,kern,09380e1680104c7bb203992c12870eb6,Helmut Schaffrath,J0241
shanx244,Guafu sifu,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx244.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx244.krn,shanx244.krn,kern,eea60aa4e8deff9cf9a902cc0cb480ea,Helmut Schaffrath,J0242
shanx245,Xiao guafu Shangfen,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx245.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx245.krn,shanx245.krn,kern,22d0ea7e261b4cae393741b6608d6b50,Helmut Schaffrath,J0243
shanx246,Xiao guafu Shangfen,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx246.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx246.krn,shanx246.krn,kern,02f1a109b2eec2da3f356fa71b897fd2,Helmut Schaffrath,J0244
shanx247,Qinxuemei Shangfen,,"Asia, China, Shanxi Qixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx247.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx247.krn,shanx247.krn,kern,f972649f3cd5084ef318377d30033c66,Helmut Schaffrath,J0245
shanx248,Zao nian jin,,"Asia, China, Shanxi  Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx248.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx248.krn,shanx248.krn,kern,97bd76440af8228b989d4a77339ea2bc,Helmut Schaffrath,J0246
shanx249,Qu Qiucai,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx249.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx249.krn,shanx249.krn,kern,819aece137160bbe4ef562bf59a24119,Helmut Schaffrath,J0247
shanx250,Xiang mama,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Jiating shenghuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx250.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx250.krn,shanx250.krn,kern,9817c2c36c2ce883e4f2a656b2fd22b3,Helmut Schaffrath,J0248
shanx251,Hui pojia,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Xiao diao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx251.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx251.krn,shanx251.krn,kern,ec09fdf8b6b79e3ce2187eca60fe6572,Helmut Schaffrath,J0249
shanx252,Nao yuanxiao,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Fengsuge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx252.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx252.krn,shanx252.krn,kern,e97a5eb42c3a68ddacd52e6ddf9c2c2a,Helmut Schaffrath,J0250
shanx253,Hai wawa,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Jiating shenghuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx253.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx253.krn,shanx253.krn,kern,961fbe02b3138200547a4418de58f605,Helmut Schaffrath,J0251
shanx254,Hai wawa,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Fengsuge, Jiating shenghuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx254.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx254.krn,shanx254.krn,kern,b0d1029fb9fd0d81c139172469b40d03,Helmut Schaffrath,J0252
