id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder
p0929,Jung Franzosenblut ,,Lothringen,,,,,,,pinck1928verklingende2,177,2-56,,,,,,,4/4 ,,octatonic major,C,9,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0929.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0929.krn,p0929.krn,kern,94feb60c79f599105997598b1678ffa8,Damien Sagrillo
p0930,Soldatenabschied ,,Lothringen,,,,,,,pinck1928verklingende2,179,2-57,,,,,,,4/4 ,,heptatonic minor,E,6,False,True,"Soldatenlied, Abschied, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0930.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0930.krn,p0930.krn,kern,efaca606788cfc7c3f1ca9094b8da0f3,Damien Sagrillo
p0931,Bergelein ,,Lothringen,,,,,,,pinck1928verklingende2,182,2-58,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"???, J&auml;gerei",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0931.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0931.krn,p0931.krn,kern,e455f31897ca0b0009ea9c2538a49db4,Damien Sagrillo
p0932,Wildbretgang ,,Lothringen,,,,,,,pinck1928verklingende2,184,2-59,,,,,,,2/4 ,,hexatonic minor,D,8,False,True,J&auml;gerlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0932.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0932.krn,p0932.krn,kern,05ce775b792124dc76c14180675c1795,Damien Sagrillo
p0933,J&auml;ger im gr&uuml;nen Wald ,,Lothringen,,,,,,,pinck1928verklingende2,187,2-60,,,,,,,2/2 ,,heptatonic ionian,G,8,False,True,"J&auml;gerlied, Beischlaf",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0933.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0933.krn,p0933.krn,kern,170ca6c03c192285108c5d62e57e0053,Damien Sagrillo
p0934,Der j&auml;ger im Tannenholz ,,Lothringen,,,,,,,pinck1928verklingende2,188,2-61,,,,,,,3/8 ,,heptatonic minor,E,6,False,True,"Liebe, Mord",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0934.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0934.krn,p0934.krn,kern,a90badbb46392d02e9e484a63cec1f80,Damien Sagrillo
p0935,J&auml;ger und Graserin ,,Lothringen,,,,,,,pinck1928verklingende2,191,2-62,,,,,,,6/8 ,,heptatonic ionian,G,8,False,True,J&auml;gerlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0935.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0935.krn,p0935.krn,kern,86b554bf14a7849175cf3aa4852b04fa,Damien Sagrillo
p0936,Hirtenbub ,,Lothringen,,,,,,,pinck1928verklingende2,195,2-35,,,,,,,3/4 4/4,,heptatonic ionian,G,8,False,True,"Fenstergang, vergebliche Werbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0936.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0936.krn,p0936.krn,kern,f867d6b8c791908e33687dfba665b6b4,Damien Sagrillo
p0937,Englische Sch&auml;ferin ,,Lothringen,,,,,,,pinck1928verklingende2,196,2-64,,,,,,,3/4 ,,pentatonic major,F,5,False,True,vergebliche Werbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0937.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0937.krn,p0937.krn,kern,7ca664a4ac70575c4fe313bd6eff807b,Damien Sagrillo
p0938,Schönste Sch&auml;ferin ,,Lothringen,,,,,,,pinck1928verklingende2,199,2-65,,,,,,,3/4 ,,hexatonic minor,D,9,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0938.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0938.krn,p0938.krn,kern,0e2dbb7737521d1164a682b51835f7c0,Damien Sagrillo
p0939,Sch&auml;fersm&auml;dchen ,,Lothringen,,,,,,,pinck1928verklingende2,201,2-66,,,,,,,3/4 4/4,,heptatonic ionian,Eb,11,False,True,"Liebe, Hochzeit",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0939.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0939.krn,p0939.krn,kern,75300a8070f154d4fbd9c3490e434ddd,Damien Sagrillo
p0940,Spazierende Sch&auml;ferin ,,Lothringen,,,,,,,pinck1928verklingende2,203,2-67,,,,,,,2/4 ,,heptatonic ionian,Eb,10b,False,True,"???, Beischlaf?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0940.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0940.krn,p0940.krn,kern,d807392acbb0ab6cf349f0adcc64ca3e,Damien Sagrillo
p0941,M&auml;dchen und Baum ,,Lothringen,,,,,,,pinck1928verklingende2,205,2-68,,,,,,,3/4 ,,heptatonic ionian,F,9,False,True,verlorene Ehre,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0941.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0941.krn,p0941.krn,kern,5f62cadf76e5d5cefca6ee1bc4d7092d,Damien Sagrillo
p0942,Macht der Liebe ,,Lothringen,,,,,,,pinck1928verklingende2,209,2-69,,,,,,,3/4 ,,heptatonic ionian,G,11,False,True,"Soldatenlied, Liebeslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0942.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0942.krn,p0942.krn,kern,e0937cb0fbc61b826fc1512507ecb9e8,Damien Sagrillo
p0943,Liebesklage ,,Lothringen,,,,,,,pinck1928verklingende2,211,2-70,,,,,,,4/4 ,,heptatonic dorian,D,8,False,True,"Liebesklage, Treue",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0943.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0943.krn,p0943.krn,kern,c529fe3efc56888e0beaf8cff9d1359c,Damien Sagrillo
p0944,Sieben Str&auml;uss ,,Lothringen,,,,,,,pinck1928verklingende2,215,2-71,,,,,,,free,,octatonic major,G,7,False,True,"Fenstergang, Standesunterschied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0944.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0944.krn,p0944.krn,kern,ebb6a17cc949189bc2045016e64f90ef,Damien Sagrillo
p0945,Am Samstag Abend ,,Lothringen,,,,,,,pinck1928verklingende2,217,2-72,,,,,,,3/4 ,,heptatonic ionian,G,9,False,True,"Liebe, Untreue",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0945.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0945.krn,p0945.krn,kern,2f48b489e5ed9527e6ced295c3f6ef44,Damien Sagrillo
p0946,Schöner Meie ,,Lothringen,,,,,,,pinck1928verklingende2,219,2-73,,,,,,,4/4 ,,hexatonic minor,G,11,False,True,Fenstergang,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0946.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0946.krn,p0946.krn,kern,9e49a4d48032b6a622b943ba50a442dc,Damien Sagrillo
p0947,Fenstergang ,,Lothringen,,,,,,,pinck1928verklingende2,223,2-74,,,,,,,6/8 ,,heptatonic ionian,F,7b,False,True,Fenstergang,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0947.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0947.krn,p0947.krn,kern,7ab7bbcac3e394daeaa608a62d18ee57,Damien Sagrillo
p0948,Der Unverbesserliche ,,Lothringen,,,,,,,pinck1928verklingende2,225,2-75,,,,,,,4/4 ,,hexatonic minor,F,7b,False,True,Fenstergang?,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0948.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0948.krn,p0948.krn,kern,20eb17e2fcf0f82d553521ce5fff35fe,Damien Sagrillo
p0949,Ich ging des Abends wohl spazieren ,,Lothringen,,,,,,,pinck1928verklingende2,228,2-76,,,,,,,free,,heptatonic aeolean,E,8,False,True,"Soldatenlied? Brautwerbung, Ehre",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0949.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0949.krn,p0949.krn,kern,70ce8725c2b1244f27159c1ca02afd59,Damien Sagrillo
p0950,Mach auf ,,Lothringen,,,,,,,pinck1928verklingende2,230,2-77,,,,,,,4/4 ,,enneatonic minor,G,9b,False,True,"Liebe. Fenstergang, Geklatsche der Mitb&uuml;rger",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0950.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0950.krn,p0950.krn,kern,ff0e643541f441b92bc7ee1c02a69cad,Damien Sagrillo
p0951,Eifersucht ,,Lothringen,,,,,,,pinck1928verklingende2,232,2-78,,,,,,,3/8 ,,tetratonic,G,5,False,True,Eifersucht,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0951.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0951.krn,p0951.krn,kern,9444e505f712fdf97ea9d9dbc15b79a9,Damien Sagrillo
p0952,Der Morgenstern ,,Lothringen,,,,,,,pinck1928verklingende2,237,2-80,,,,,,,6/8 ,,hexatonic minor,G,8,False,True,"Liebesleid, vergebliche Werbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0952.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0952.krn,p0952.krn,kern,58c1ffe31eea98bbff82e79e42d950b7,Damien Sagrillo
p0953,Holvinger M&auml;dchen ,,Lothringen,,,,,,,pinck1928verklingende2,239,2-81,,,,,,,2/4 ,,heptatonic ionian,G,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0953.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0953.krn,p0953.krn,kern,7d1e282dd52b52d63aa616e803b49177,Damien Sagrillo
p0954,Liebesprobe ,,Lothringen,,,,,,,pinck1928verklingende2,245,2-83,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0954.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0954.krn,p0954.krn,kern,d760cc91a0bb459b075eb51b44606f9d,Damien Sagrillo
p0955,Wiedersehn ,,Lothringen,,,,,,,pinck1928verklingende2,247,2-84,,,,,,,3/4 ,,octatonic,G,8,False,True,"Liebe, Treue",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0955.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0955.krn,p0955.krn,kern,94ccdf1286f6bd3a4ae19de77fc9ab62,Damien Sagrillo
p0956,Schön herzlieb ,,Lothringen,,,,,,,pinck1928verklingende2,251,2-85,,,,,,,2/4 3/4 ,,hexatonic minor,G,6b,False,True,"Liebe, Treueversprechen, Hochzeit",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0956.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0956.krn,p0956.krn,kern,298e8972be592a05a7b434b9e7d66ee3,Damien Sagrillo
p0957,Guten Abend ,,Lothringen,,,,,,,pinck1928verklingende2,253,2-86,,,,,,,2/4 3/4,,pentatonic minor,A,8,False,True,"Liebe, Krankheit, Tod?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0957.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0957.krn,p0957.krn,kern,cc1556d9f382b9eaf40de9b85f9d6028,Damien Sagrillo
p0958,Feiner Knab ,,Lothringen,,,,,,,pinck1928verklingende2,255,2-87,,,,,,,3/4 ,,hexatonic minor,G,6,False,True,"Liebe, Tod, Trauer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0958.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0958.krn,p0958.krn,kern,26e9513b5ee0255a9401ef8d5290db3e,Damien Sagrillo
p0959,Deine Schönheit wird vergehn ,,Lothringen,,,,,,,pinck1928verklingende2,258,2-88,,,,,,,4/4 ,,hexatonic minor,F,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0959.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0959.krn,p0959.krn,kern,0f32042665ba975c3665b87d292402d7,Damien Sagrillo
p0960,Vergiss mein nicht ,,Lothringen,,,,,,,pinck1928verklingende2,260,2-89,,,,,,,2/4 3/4 ,,heptatonic ionian,D,9,False,True,Treue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0960.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0960.krn,p0960.krn,kern,7dca38372590eae759e26e0c1c4f3efe,Damien Sagrillo
p0961,Das artige M&auml;dchen ,,Lothringen,,,,,,,pinck1928verklingende2,263,2-90,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"Liebe, Warten auf einen Freier",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0961.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0961.krn,p0961.krn,kern,bc12aa3e86bca5cea46b7064448e5e79,Damien Sagrillo
p0962,Lamentation ,,Lothringen,,,,,,,pinck1928verklingende2,265,2-91,,,,,,,free,,pentatonic,G,4,False,True,Klage,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0962.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0962.krn,p0962.krn,kern,162ee7f2a06d0f28b2de174ee8761e21,Damien Sagrillo
p0963,R&auml;tsellied ,,Lothringen,,,,,,,pinck1928verklingende2,268,2-92,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,"???, R&auml;tsel",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0963.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0963.krn,p0963.krn,kern,cecbb80226d9330f2ef5ee42b2380c2a,Damien Sagrillo
p0964,Lustige Handwerksburschen ,,Lothringen,,,,,,,pinck1928verklingende2,271,2-93,,,,,,,2/4 ,,hexatonic minor,G,9,False,True,"Berufslied, Brautwerbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0964.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0964.krn,p0964.krn,kern,766947b7e26a07ef8cbde2de0066fe63,Damien Sagrillo
p0965,"Spinn, Spinn",,Lothringen,,,,,,,pinck1928verklingende2,275,2-94,,,,,,,3/4 ,,hexatonic minor,G,8,False,True,"???, Aussicht auf einen Mann",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0965.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0965.krn,p0965.krn,kern,167f60203e6750e7711b3c7fae4f7ea2,Damien Sagrillo
p0966,Schwiegertochter ,,Lothringen,,,,,,,pinck1928verklingende2,276,2-95,,,,,,,3/4 4/4 ,,hexatonic minor,F,6,False,True,Brautwerbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0966.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0966.krn,p0966.krn,kern,4e56c446407e9cedf010a5ce7d361d3f,Damien Sagrillo
p0967,Brautlied ,,Lothringen,,,,,,,pinck1928verklingende2,279,2-96,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,"???, Brautlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0967.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0967.krn,p0967.krn,kern,4c1d40a81b872783175cc57da19286bd,Damien Sagrillo
p0968,Bettelfrau und Bettelmann ,,Lothringen,,,,,,,pinck1928verklingende2,283,2-97,,,,,,,2/4 ,,heptatonic ionian,G,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0968.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0968.krn,p0968.krn,kern,1b0ea719a8d4b158cab99d8abe72fd92,Damien Sagrillo
p0969,Die Gans ,,Lothringen,,,,,,,pinck1928verklingende2,286,2-98,,,,,,,3/4 ,,hexatonic minor,G,9,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0969.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0969.krn,p0969.krn,kern,2afdbe93d161064bc2d2a175413dc73d,Damien Sagrillo
p0970,Verschnapplied ,,Lothringen,,,,,,,pinck1928verklingende2,289,2-99,,,,,,,2/4 ,,hexatonic minor,F,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0970.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0970.krn,p0970.krn,kern,84c98450180bf83c1985b158a0849f0e,Damien Sagrillo
p0971,Verkehrtes Lied ,,Lothringen,,,,,,,pinck1928verklingende2,291,2-100,,,,,,,2/4 ,,heptatonic ionian,G,9,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0971.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0971.krn,p0971.krn,kern,64b8ed2928d3a0297df78b76edbb30a4,Damien Sagrillo
p0972,Schönes Bl&uuml;melein ,,Lothringen,,,,,,,pinck1933verklingende3,13,3-1,,,,,,,4/4 ,,hexatonic minor,F,6,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0972.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0972.krn,p0972.krn,kern,a21e4d9748b49f27eee2f03106f49ea4,Damien Sagrillo
p0973,Die hl. Dreifaltigkeit ,,Lothringen,,,,,,,pinck1933verklingende3,15,3-2,,,,,,,2/4 ,,hexatonic minor,G,9,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0973.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0973.krn,p0973.krn,kern,592cbcb93ac5631492b8f1450b81f84b,Damien Sagrillo
p0974,Christi Geburt ,,Lothringen,,,,,,,pinck1933verklingende3,17,3-3,,,,,,,3/4 ,,heptatonic ionian,F,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0974.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0974.krn,p0974.krn,kern,fff71669b03b8556e5bff2a99436224f,Damien Sagrillo
p0975,Jesus im Tempel ,,Lothringen,,,,,,,pinck1933verklingende3,21,3-4,,,,,,,4/4 ,,hexatonic minor,G,6,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0975.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0975.krn,p0975.krn,kern,94448cac5100f04fcdbc13c250659c32,Damien Sagrillo
p0976,Jesus im Mörderhaus ,,Lothringen,,,,,,,pinck1933verklingende3,23,3-5,,,,,,,3/4 ,,heptatonic ionian,Bb,7b,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0976.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0976.krn,p0976.krn,kern,259ba04c5ee5c23e0b69fe47c0d37f50,Damien Sagrillo
p0977,Jesus am Kreuze ,,Lothringen,,,,,,,pinck1933verklingende3,27,3-6,,,,,,,3/4 ,,hexatonic minor,G,9,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0977.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0977.krn,p0977.krn,kern,1e457060b0d23b7574694872f4198aee,Damien Sagrillo
p0978,Kreuzesliebe ,,Lothringen,,,,,,,pinck1933verklingende3,29,3-7,,,,,,,3/4 ,,hexatonic minor,G,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0978.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0978.krn,p0978.krn,kern,9ebe6ef21eb4eb2f51cdb793857c2717,Damien Sagrillo
p0979,Jesus und Seele ,,Lothringen,,,,,,,pinck1933verklingende3,31,3-8,,,,,,,2/4 4/4 ,,enneatonic,D,7b,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0979.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0979.krn,p0979.krn,kern,92813a70119f42b972453622a2a51cd1,Damien Sagrillo
p0980,Kronelied ,,Lothringen,,,,,,,pinck1933verklingende3,35,3-9,,,,,,,4/4 ,,heptatonic dorian,D,7b,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0980.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0980.krn,p0980.krn,kern,2862eb98b21803e45b13d15c69d54c64,Damien Sagrillo
p0981,Abschied von der Wallfahrt ,,Lothringen,,,,,,,pinck1933verklingende3,39,3-10,,,,,,,2/4 ,,hexatonic minor,Bb,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0981.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0981.krn,p0981.krn,kern,af37774729da7de9b3100bf017e1b811,Damien Sagrillo
p0982,Klostergang ,,Lothringen,,,,,,,pinck1933verklingende3,41,3-11,,,,,,,2/4 4/4 ,,hexatonic minor,F,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0982.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0982.krn,p0982.krn,kern,a59b582a849b51351f1bed8f34067ecc,Damien Sagrillo
p0982v,Klostergang ,,Lothringen,,,,,,,pinck1933verklingende3,41,3-11,,,,,,,2/4 4/4 ,,hexatonic minor,F,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0982v.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0982v.krn,p0982v.krn,kern,09c9bef5fed1d0bc0a93eabc5f00439f,Damien Sagrillo
p0984,Totenlied ,,Lothringen,,,,,,,pinck1933verklingende3,43,3-12,,,,,,,6/4 ,,pentatonic major,G,8,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0984.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0984.krn,p0984.krn,kern,822f45648980fd69f90bee4e3c640115,Damien Sagrillo
p0985,Die himmlischen Freuden ,,Lothringen,,,,,,,pinck1933verklingende3,47,3-13,,,,,,,3/4 ,,octatonic major,F,9b,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0985.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0985.krn,p0985.krn,kern,edde5183b88d8acdbadc6fbf21c903c5,Damien Sagrillo
p0986,Ritter Sent Jerry ,,Lothringen,,,,,,,pinck1933verklingende3,51,3-14,,,,,,,3/4 ,,hexatonic minor,F,6,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0986.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0986.krn,p0986.krn,kern,3c57b09060747a083162231a50086f95,Damien Sagrillo
p0987,Petrus und Pilatus ,,Lothringen,,,,,,,pinck1933verklingende3,53,3-15,,,,,,,2/2 ,,octatonic minor w/o 6,G,9b,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0987.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0987.krn,p0987.krn,kern,df78acc3428805d999a3112dcba5cc9e,Damien Sagrillo
p0988,Joseppelied ,,Lothringen,,,,,,,pinck1933verklingende3,55,3-16,,,,,,,3/8 ,,pentatonic major,F,5,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0988.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0988.krn,p0988.krn,kern,6402b66f1f4c6adcc2438de44968fc27,Damien Sagrillo
p0990,Vogellied ,,Lothringen,,,,,,,pinck1933verklingende3,63,3-18,,,,,,,2/4 ,,heptatonic ionian,G,9,False,True,yyy?,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0990.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0990.krn,p0990.krn,kern,c90642d48b416d002cb15158fc6531e0,Damien Sagrillo
p0991,Gemalte Rosen ,,Lothringen,,,,,,,pinck1933verklingende3,67,3-19,,,,,,,2/2 ,,heptatonic ionian,D,9,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0991.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0991.krn,p0991.krn,kern,ef63b449f6e6ba7fc1f51a79b9e01e85,Damien Sagrillo
p0992,Gottselige Strickerin ,,Lothringen,,,,,,,pinck1933verklingende3,69,3-20,,,,,,,3/8 ,,hexatonic minor,F,6,False,True,"Trauer, Abschied, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0992.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0992.krn,p0992.krn,kern,e3e305a88b651b2b567d90dee2b9b951,Damien Sagrillo
p0993,Gr&auml;serin ,,Lothringen,,,,,,,pinck1933verklingende3,73,3-21,,,,,,,2/4 ,,heptatonic ionian,F,9,False,True,"Verf&uuml;hrung, Standesunterschied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0993.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0993.krn,p0993.krn,kern,b5da05bd805ba5deaf75a788b6bf6d38,Damien Sagrillo
