id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,licence_abbrev,encoder,performer,catalogue_num,source_url
sioux136,,"Clear the Way, I Come","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,351,136,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux136.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux136.krn,kern/sioux136.krn,kern,710a24a105f6521f734671219df1d43e,CC BY-NC-SA 4.0,Craig Stuart Sapp,Mato'wangbli',634,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA351
sioux137,,At the Wind Center I Stand,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,352,137,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux137.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux137.krn,kern/sioux137.krn,kern,ce254c9d10659010f29789ec43ef163d,CC BY-NC-SA 4.0,Craig Stuart Sapp,Mato'wangbli',635,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA352
sioux138,,Song Concerning War Paint,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,353,138,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux138.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux138.krn,kern/sioux138.krn,kern,b6f993900305c410a85b04641e398ab7,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,465,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA353
sioux139,,"Tremble, O Tribe of the Enemy","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,354,139,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux139.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux139.krn,kern/sioux139.krn,kern,65adec1863897db926621eeb81789d00,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,466,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA354
sioux140,,Behold My Horse,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,355,140,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux140.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux140.krn,kern/sioux140.krn,kern,4da6e43fa9d935d33c05d6185b81e063,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,468,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA355
sioux141,,See My Desire,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,356,141,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux141.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux141.krn,kern/sioux141.krn,kern,fdea38735a33fa36d3fd4dd0af90264f,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'changka-ya'pi,616,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA356
sioux142,,The Earth Only Endures,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,357,142,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux142.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux142.krn,kern/sioux142.krn,kern,d477c35175907001e046ac5a0676a307,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'changka-ya'pi,617,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA357
sioux143,,Tell Her,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,358,143,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux143.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux143.krn,kern/sioux143.krn,kern,5dabd229e9156556b526ad39bddf1084,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'changka-ya'pi,621,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA358
sioux144,,She Stands There Smiling,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,361,144,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux144.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux144.krn,kern/sioux144.krn,kern,a4b1ff67a91827513d7835762b4456f6,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-wangbli',658,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA361
sioux145,,Horses I Am Bringing,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,362,145,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux145.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux145.krn,kern/sioux145.krn,kern,20c78682d454405bd204384cd808eb0d,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,529,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA362
sioux146,,He Is Returning,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,364,146,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux146.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux146.krn,kern/sioux146.krn,kern,ce6481223cc514b73444af734b3658b8,CC BY-NC-SA 4.0,Craig Stuart Sapp,Maka'-pezhu'tawing,689,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA364
sioux147,,Song Concerning White Butterfly,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,365,147,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux147.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux147.krn,kern/sioux147.krn,kern,8753fc4d4d5a7d9a1ccd0498ce2cd63b,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chanku'lawing,686,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA365
sioux148,,He Lies Over There,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,366,148,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux148.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux148.krn,kern/sioux148.krn,kern,7dc037420ec2890cdf648420dd5ec077,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chanku'lawing,687,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA366
sioux149,,Learn the Songs of Victory,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,368,149,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux149.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux149.krn,kern/sioux149.krn,kern,7bc3e5cc20699eb4722912e5505124a9,CC BY-NC-SA 4.0,Craig Stuart Sapp,Ini'laoeng'wing,685,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA368
sioux150,,Song in Honor of Onihang,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,369,150,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux150.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux150.krn,kern/sioux150.krn,kern,b33702a0ffcd531c2af117942bb767c1,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,460,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA369
sioux151a,,You May Go on the Warpath,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,370,151,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux151a.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux151a.krn,kern/sioux151a.krn,kern,03351ddf9f78b728042bae3f79262a34,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,531,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA370
sioux151b,,When You Return,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,371,151b,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux151b.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux151b.krn,kern/sioux151b.krn,kern,6a9a336cfdbfb06bf4f526f25cf47d14,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,531,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA371
sioux152,,I Look for Him in Vain,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,372,152,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux152.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux152.krn,kern/sioux152.krn,kern,57d2538b8c86eea2f794c796c0869677,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,530,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA372
sioux153,,He Is Again Gone on the Warpath,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,373,153,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux153.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux153.krn,kern/sioux153.krn,kern,5d3ea89f84bdd0829aba138ae333f02d,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,591,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA373
sioux154,,You Should Give Up the Warpath,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,374,154,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux154.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux154.krn,kern/sioux154.krn,kern,289c4198a29de5122d956becc83df561,CC BY-NC-SA 4.0,Craig Stuart Sapp,Oku'te,576,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA374
sioux155,,Song of the Warpath,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,378,155,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux155.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux155.krn,kern/sioux155.krn,kern,451d4ef23b21beac7d2c88981229ad51,CC BY-NC-SA 4.0,Craig Stuart Sapp,Toka'la-lu'ta,676,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA378
sioux156,,May I Be There,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,382,156,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux156.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux156.krn,kern/sioux156.krn,kern,9f7ce891955ad00179607f9215108f94,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,623,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA382
sioux157,,A Prairie Fire,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,383,157,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux157.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux157.krn,kern/sioux157.krn,kern,06ead9446e8d98916037e00e1139d3bf,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,624,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA383
sioux158,,Song Concerning Sitting Crow,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,384,158,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux158.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux158.krn,kern/sioux158.krn,kern,7f3f0b0ac04691f269abe1f5b6a67438,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,625,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA384
sioux159,,A Spotted Horse,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,385,159,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux159.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux159.krn,kern/sioux159.krn,kern,18513f5be55c933679dc7a4a51df61ed,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,626,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA385
sioux160,,Owls Hoot At Me,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,386,160,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux160.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux160.krn,kern/sioux160.krn,kern,e5af295edf075f7c9fe84d89f4064da6,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,627,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA386
sioux161,,I Wish to Roam,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,390,161,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux161.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux161.krn,kern/sioux161.krn,kern,414f22e7b31fb7453fa4ced6bc0e6fba,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chehu'pa,651,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA390
sioux162,,A Night Is Different,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,391,162,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux162.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux162.krn,kern/sioux162.krn,kern,561385120a7538256d6b702bb5efb759,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chehu'pa,652,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA391
sioux163,,I Am Bringing Horses,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,392,163,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux163.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux163.krn,kern/sioux163.krn,kern,9df3dbbdca8a4ffa3f2c44be600c3a31,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chehu'pa,653,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA392
sioux164,,Even the Eagle Dies,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,394,164,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux164.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux164.krn,kern/sioux164.krn,kern,6710b86db3c6c7f59a31325c0ae1efd9,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,507,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA394
sioux165,,I Took Courage,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,395,165,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux165.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux165.krn,kern/sioux165.krn,kern,8581c08789df8aaf7e2b5594577025bd,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,508,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA395
sioux166,,Captives I Am Bringing,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,396,166,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux166.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux166.krn,kern/sioux166.krn,kern,76ec8e37461926c957451087c3ac6e86,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,510,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA396
sioux167,,They Deserted Their Leader,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,398,167,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux167.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux167.krn,kern/sioux167.krn,kern,92bb1b83d619a37d2b87c4c4ce99b8c0,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,520,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA398
sioux168,,One of Them Will Be Killed,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,400,168,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux168.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux168.krn,kern/sioux168.krn,kern,605e9f7c4b4d507c72d9caf66f343b28,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,521,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA400
sioux169,,I Intend to Take His Horses,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,402,169,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux169.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux169.krn,kern/sioux169.krn,kern,6044b1347b4e2061f17e63f162a84e74,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,522,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA402
sioux170,,"It Is I, Myself","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,403,170,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux170.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux170.krn,kern/sioux170.krn,kern,6160550bc31258024ef5a21aaf22f4f6,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,583,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA403
sioux171,,Horses I Seek,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,404,171,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux171.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux171.krn,kern/sioux171.krn,kern,4531a7e40236070af7be9cb2177fd2d9,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,584,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA404
sioux172,,When I Came You Cried,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,406,172,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux172.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux172.krn,kern/sioux172.krn,kern,df6adcae1dd6b8b265eb2c88755a28bd,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,585,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA406
sioux173,,I Struck the Enemy,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,407,173,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux173.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux173.krn,kern/sioux173.krn,kern,228e4825a182390181c5ccd2142cb844,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,586,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA407
sioux174,,I Come After Your Horses,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,408,174,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux174.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux174.krn,kern/sioux174.krn,kern,f60ed8c9c6984c955e6183c13c287c05,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,587,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA408
sioux175,,Two War Parties,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,409,175,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux175.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux175.krn,kern/sioux175.krn,kern,19f4b20cad6ed443b95cdd7c8b2a0fd7,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,588,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA409
sioux176,,"Sister, I Bring You a Horse","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,410,176,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of Personal Narrative Concerning War,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux176.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux176.krn,kern/sioux176.krn,kern,85099380ee865d779be4e6d2244af8a9,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-lu'zahang,589,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA410
