id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,performer
nova065,Wild Rover,Wild Rover,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,134,65,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova065.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova065.krn,kern/nova065.krn,kern,2345b0dc8533b523eded9d8423a721b3,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Faulkner
nova066,Ye Gentlemen of England,Ye Gentlemen of England,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,136,66,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova066.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova066.krn,kern/nova066.krn,kern,9f01488c31ea8e2b1531025f2c416271,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova067,Battle of Alma,Battle of Alma,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,138,67,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova067.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova067.krn,kern/nova067.krn,kern,24886f276b73bce4a33e8f9df6e84e0f,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova068,Bonny Bunch of Roses O,Bonny Bunch of Roses O,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,140,68,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova068.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova068.krn,kern/nova068.krn,kern,3e5926bef9cffb62079011ab2593f0c9,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Alexander Henneberry
nova069,Bonny Light Horseman,Bonny Light Horseman,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,143,69,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova069.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova069.krn,kern/nova069.krn,kern,4cc91aed8372e8516f94d6721a7b3a62,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova070,Drummer Boy,Drummer Boy,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,145,70,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova070.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova070.krn,kern/nova070.krn,kern,ae36e8f8bce0fc85934cb898d8975743,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. William McNab
nova071,Erin Far Away,Erin Far Away,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,146,71,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova071.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova071.krn,kern/nova071.krn,kern,b3866ac9cec6f3c74e069caeb727a005,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova072,Napoleon's Farewell to Paris,Napoleon's Farewell to Paris,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,148,72,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova072.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova072.krn,kern/nova072.krn,kern,7e98fc884fe99901a798b5b996bb4754,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova073,Casey's Whiskey,Casey's Whiskey,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,150,73,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova073.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova073.krn,kern/nova073.krn,kern,da0a88089131786e6c6f7cee11efb721,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova074,Courtship of Willie Riley,Courtship of Willie Riley,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,152,74,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova074.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova074.krn,kern/nova074.krn,kern,a8f0f685399ad62b8d771ecde043275a,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova075,Doran's Ass,Doran's Ass,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,163,75,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova075.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova075.krn,kern/nova075.krn,kern,9fc713e0a2e54f71fbb6f4b2fd556362,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova076,Down by the Tan-Yard Side,Down by the Tan-Yard Side,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,165,76,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova076.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova076.krn,kern/nova076.krn,kern,b8d71dfd0988102e5decb56e0e0894b1,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Patrick Williams
nova077,The Green Mossy Banks of the Sea,The Green Mossy Banks of the Sea,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,167,77,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova077.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova077.krn,kern/nova077.krn,kern,d7aa02864d5aaf18e2fc76bfa8402191,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Faulkner and Mr. Patrick Williams
nova078,Jessie Munroe,Jessie Munroe,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,169,78,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova078.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova078.krn,kern/nova078.krn,kern,e93e5aecbf74b7f15dbb93a20f7a5b53,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova079,The Mantle of Green,The Mantle of Green,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,171,79,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova079.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova079.krn,kern/nova079.krn,kern,cdb73e70720c1120841afa4ae18a37c6,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. Jane Henneberry
nova080,Mary Nail,Mary Nail,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,173,80,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova080.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova080.krn,kern/nova080.krn,kern,4e887d1827d4cb6d1baf33798e309694,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova081,My Irish Polly,My Irish Polly,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,175,81,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova081.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova081.krn,kern/nova081.krn,kern,ddb74e26ea35919c88fb585b0285e3c0,Craig Stuart Sapp (music and bibliographic data)                       ,Miss Muriel Henneberry
nova082,Paddy Backwards,Paddy Backwards,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,177,82,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova082.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova082.krn,kern/nova082.krn,kern,53b00960431eb103e9544c08e03c8c68,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova083,Rambling Shoemaker,Rambling Shoemaker,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,179,83,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova083.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova083.krn,kern/nova083.krn,kern,2d51275c68666c0b502efdbec7597653,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova084,Since Love Can Enter an Iron Door,Since Love Can Enter an Iron Door,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,181,84,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova084.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova084.krn,kern/nova084.krn,kern,3240cd6851df7fbb2b65f2feec2b6ff5,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. William Faulkner
nova085,Song of the Croppy Boy,Song of the Croppy Boy,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,183,85,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova085.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova085.krn,kern/nova085.krn,kern,ad70f66afb98e89bb841280c73194e67,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova086,Tim Finnigan's Wake,Tim Finnigan's Wake,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,185,86,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova086.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova086.krn,kern/nova086.krn,kern,fe1ad13aa9631145a2083938976d6cd3,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Frank Faulkner
nova087,Tom O'Neil,Tom O'Neil,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,187,87,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova087.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova087.krn,kern/nova087.krn,kern,0ce3f356426ef79cc3e8424034ae70c7,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova088,Whiskey in the Jar,Whiskey in the Jar,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,192,88,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova088.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova088.krn,kern/nova088.krn,kern,191cdeb8b4ead9f990d5b3123e80e01c,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova089,It Was a Mouse,It Was a Mouse,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,194,89,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova089.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova089.krn,kern/nova089.krn,kern,bd5241f6d8ea38f9c0311fb732e658d9,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova090,Me One Man,Me One Man,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,196,90,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova090.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova090.krn,kern/nova090.krn,kern,033e117fb9ea5cf855c7a4eaeb43702d,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova091,Old King Coul,Old King Coul,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,197,91,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova091.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova091.krn,kern/nova091.krn,kern,746a90c657af2bdb7f76f7dbcafe820c,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova092,On This Hill,On This Hill,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,199,92,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova092.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova092.krn,kern/nova092.krn,kern,94753ed8515f042188b8227530c4dba6,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Charles Hartlan
nova093,Three Men Went A-Hunting,Three Men Went A-Hunting,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,201,93,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova093.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova093.krn,kern/nova093.krn,kern,976bc099af0a2b7a4f96eaec711c64d7,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova094,The Miller,The Miller,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,203,94,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova094.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova094.krn,kern/nova094.krn,kern,7c771520831ea5f78c9bf6adc022d81d,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. William McNab
nova095,Mush a Doody,Mush a Doody,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,205,95,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova095.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova095.krn,kern/nova095.krn,kern,5c86666ba2d3b86517bbd7ed123bcc52,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. William McNab
nova096,Boston Burglar,Boston Burglar,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,206,96,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova096.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova096.krn,kern/nova096.krn,kern,86f471c0531718cf6305babcc5718998,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Tom Henneberry and Mr. Edward Hartley
nova097,The Three Gallant Huntsmen,The Three Gallant Huntsmen,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,208,97,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova097.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova097.krn,kern/nova097.krn,kern,2c1e678d0d2afbf036e61a84b0caa71a,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova098,Alphabet Song,Alphabet Song,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,210,98,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova098.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova098.krn,kern/nova098.krn,kern,15249bb332bf6f2e2399349b3ceaaf3e,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova099,American Woods,American Woods,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,214,99,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova099.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova099.krn,kern/nova099.krn,kern,fd8e23017d57ba96367b23144554919c,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Gordon Young
nova100,Now We Are Sailing,Now We Are Sailing,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,216,100,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova100.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova100.krn,kern/nova100.krn,kern,1a511469ed144e1a26ec12c61053119a,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Charles Hartlan
nova101,Back Bay Hill,Back Bay Hill,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,217,101,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova101.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova101.krn,kern/nova101.krn,kern,fae38983118d6ff604e06bd8d5a2e407,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Frank Faulkner
nova102,Bad Girl's Lament,Bad Girl's Lament,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,219,102,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova102.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova102.krn,kern/nova102.krn,kern,a288ba9a873c51336755479df87c05ae,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Edward Hartley
nova103,Banks of Newfoundland (a),Banks of Newfoundland (a),Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,221,103,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova103.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova103.krn,kern/nova103.krn,kern,577c41c7da3f5b7786cdaea91126b49b,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova104,The Banks of Newfoundland (b),The Banks of Newfoundland (b),Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,223,104,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova104.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova104.krn,kern/nova104.krn,kern,087e4cb7befe7064662d1afd9ea6640b,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova105,Barrack Street,Barrack Street,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,226,105,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova105.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova105.krn,kern/nova105.krn,kern,abc89493e52893cbfd304e196479a9c9,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova106,Brigantine Sinorca,Brigantine Sinorca,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,228,106,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova106.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova106.krn,kern/nova106.krn,kern,aadccf859eb20267e4bbb5cb83f89af6,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova107,Canso Strait,Canso Strait,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,230,107,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova107.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova107.krn,kern/nova107.krn,kern,ab3cfe7699121ef0b827544bcc85719b,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Charles Harlan and Mr. Frank Faulkner
nova108,Captain Conrod,Captain Conrod,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,232,108,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova108.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova108.krn,kern/nova108.krn,kern,ef92fa37149e5e35f249fa7ad9057017,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova109,Charles Gustavus Anderson,Charles Gustavus Anderson,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,235,109,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova109.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova109.krn,kern/nova109.krn,kern,c5d9d1681a347acaa0fb424dde6246a6,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova110,George Jones,George Jones,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,238,110,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova110.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova110.krn,kern/nova110.krn,kern,e3e9613f9d4991aab33474bea8109d44,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova111,Haladin's Crew,Haladin's Crew,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,241,111,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova111.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova111.krn,kern/nova111.krn,kern,b5a3475d3be8ef50952999ca8d4c3b3b,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova112,Coloured Girl from the South,Coloured Girl from the South,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,243,112,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova112.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova112.krn,kern/nova112.krn,kern,392185d49a7a18078b2d18b0421d4365,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova113,Cumberland's Crew,Cumberland's Crew,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,244,113,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova113.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova113.krn,kern/nova113.krn,kern,5e60e148ec36db1784f0b9335ac019cf,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova114,Dutchman's Song,Dutchman's Song,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,247,114,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova114.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova114.krn,kern/nova114.krn,kern,567e4b678725a2b41810e8f23e07b3f2,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Charlie Hartlan
nova115,The Flemmings of Torbay,The Flemmings of Torbay,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,248,115,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova115.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova115.krn,kern/nova115.krn,kern,585f25a99e0dd348d587df0fe2687ace,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Patrick Williams
nova116,Fox River Line,Fox River Line,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,252,116,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova116.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova116.krn,kern/nova116.krn,kern,cf507fada94b735e3b9f1e81dbbdb47a,Craig Stuart Sapp (music and bibliographic data)                       ,Dr. Perry Cochrane
nova117,The Ghostly Sailors,The Ghostly Sailors,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,254,117,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova117.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova117.krn,kern/nova117.krn,kern,050bb6420e44da6417a8bbda4a3bcf15,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Gordon Young
nova118,Granite Mill,Granite Mill,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,257,118,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova118.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova118.krn,kern/nova118.krn,kern,c68dc1de71674097d01c1762b8edc6df,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Tom Henneberry
nova119,Guysboro Song,Guysboro Song,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,259,119,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova119.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova119.krn,kern/nova119.krn,kern,4ec5b7d5c36e9e64576d7c3ecc60830e,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
