id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
natmn162,essen-china-natmin,A xi li xi,,"Guizhou, Weining",,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Wuge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn162.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn162.krn,natmn162.krn,kern,890dd1cbfc249216ab8975b9fc1ba1e0
natmn163,essen-china-natmin,Yaolan qu,,"Heilongjiang, Heihe",,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Cuimian qu. Muqin hong haizi shuiliao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn163.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn163.krn,natmn163.krn,kern,c6dbf1c9141138ea341f36580eb7b236
natmn164,essen-china-natmin,Wu yang reqing de ge,,Heilongjiang,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Wuge. Zhufu,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn164.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn164.krn,natmn164.krn,kern,47e34ad9c61a4c2e1c5fb6aa5cf7a4c7
natmn165,essen-china-natmin,Chuse de geshou,,Heilongjiang,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn165.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn165.krn,natmn165.krn,kern,5ef38dba2b393a8fcdf6e8377891bacf
natmn166,essen-china-natmin,Kong qi qu,,Dongbei,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn166.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn166.krn,natmn166.krn,kern,159bdd2885797c1f6bd94f63c1573e89
natmn167,essen-china-natmin,Shier yue jie qi,,Fujian,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn167.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn167.krn,natmn167.krn,kern,c23cd77d72f2a6aa5a911818252e716f
natmn168,essen-china-natmin,Hao hua hong,,Guizhou,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn168.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn168.krn,natmn168.krn,kern,07b876469fa43f6a9388f08a9dc45aba
natmn169,essen-china-natmin,Ke laidao jia le,,Guizhou,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Shangge, Feige. Yingke",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn169.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn169.krn,natmn169.krn,kern,cb099d3d99fbc4548796590b7f62ca97
natmn170,essen-china-natmin,Yi ma ya ji song,,"Sichuan, West(zwischen Tiebetund Sichuan",,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Wuge, Batang xianzi. Zanmei jiaxiang",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn170.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn170.krn,natmn170.krn,kern,51d5c9ecd9a27668d357814b2a08f875
natmn171,essen-china-natmin,Nuo en ji ya,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn171.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn171.krn,natmn171.krn,kern,2e8b64524144986c8c8001df8232d030
