id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
p0572,pinck-verklingende-weisen,Karwochenlied,,Lothringen,,,,,,,,,religious,,,,,,,F,tetratonic,4,,free,,"Karwochenlied (4-11), S. 14",,,,pinck1939verklingende4,,,,,14,11,,,,Damien Sagrillo,,,,,data/p0572.krn,kern,,999cbd7cb7ab9e4c0d039c5a3195d2bc,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0572.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0572.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""4"", ""meters"": ""FREI]  ZZ[4 interpreted as [0/4, 0/4]"", ""rhy1"": ""XXXXXXXXX_"", ""rhy2"": ""XXXXXXXXXXX_"", ""key"": ""P0572  04  F FREI]  ZZ[4"", ""kad"": ""2121"", ""akz"": ""3_2_3_2_"", ""fot"": ""'a__as'aw_as'"", ""for"": ""'a__b__c__c__"", ""fok"": ""'\\__\\__\\__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0573,pinck-verklingende-weisen,Das jüngste cht,,Lothringen,,,,,,,,,religious,,,,,,,A,heptatonic minor,6,,free,,"Das j&uuml;ngste cht (12-4), S. 16",,,,pinck1939verklingende4,,,,,16,4,,,,Damien Sagrillo,,,,,data/p0573.krn,kern,,7b54a26e2ab0f26fa852ffaa2c71c68d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0573.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0573.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""FREI]  ZZ[4 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X__0X_X__0X_X_X_0   (x2)"", ""rhy2"": ""X_X_X__X__X__X_X_X__"", ""key"": ""P0573  16  A FREI]  ZZ[4"", ""kad"": ""4-7b21"", ""akz"": ""3b_4_3b_3b_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__bw_c__"", ""fok"": ""'/__\\__\\__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0574,pinck-verklingende-weisen,Ich w ine weiße Spinnerin,,Lothringen,,,,,,,,,religious,,,,,,,G,tetratonic,8,,3/4 ,,"Ich w ine wei&szlig;e Spinnerin (4-13), S. 18",,,,pinck1939verklingende4,,,,,18,13,,,,Damien Sagrillo,,,,,data/p0574.krn,kern,,1fce88c26652e42cb3d1bf1565051602,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0574.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0574.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[3"", ""rhy1"": ""X_  X_X_XX  XXX_XX  X_0_"", ""rhy2"": ""X_  X_.XX_  X_X_X_  X__"", ""key"": ""P0574  08  G 3/4 ]  ZZ[3"", ""kad"": ""251"", ""akz"": ""132_325_321_"", ""fot"": ""'a__b__c__"", ""for"": ""'a__b__c__"", ""fok"": ""'/__~a_\\__"", ""n7k"": ""0] N7[8] O1[8] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0575,pinck-verklingende-weisen,"Der Maler der Blumen ), S. 19",,Lothringen,,,,,,,,,religious,,,,,,,F,heptatonic ionian,8,,6/8 ,,"Der Maler der Blumen ), S. 19",,,,pinck1939verklingende4,,,,,,,,,,Damien Sagrillo,,,,,data/p0575.krn,kern,,a8bd8161ac4b2a72bdae03512cd99f37,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0575.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0575.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[4"", ""rhy1"": ""X_  X__X_X_X_X_  X__X_X__"", ""rhy2"": ""X_  X_X_X_X_X_XX  X__.X__"", ""key"": ""P0575  16  F 6/8 ]  ZZ[4"", ""kad"": ""5531"", ""akz"": ""3335_6665_6+153_2521_"", ""fot"": ""'a__as\""b__c__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'/__^__^d_^__"", ""n7k"": ""2] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0576,pinck-verklingende-weisen,Alexiu,,Lothringen,,,,,,,,,,,,,,,,D,heptatonic dorian,8,,free,,"Alexiu (4-15), S. 21",,,,pinck1939verklingende4,,,,,21,15,,,,Damien Sagrillo,,,,,data/p0576.krn,kern,,71f56bebcce09915c04f8e6882d20992,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0576.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0576.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""FREI]  ZZ[4 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X__.X_X__X__X__.   (x2)"", ""rhy2"": ""X_X_X_X_X_X__X_X_X__X__X__."", ""key"": ""P0576  16  D FREI]  ZZ[4"", ""kad"": ""4541"", ""akz"": ""1_4_5_2_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__aw_c__"", ""fok"": ""'^a_^a_Vd_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0577,pinck-verklingende-weisen,Der junge Markgraf,,Lothringen,,,,,,,,,wedding|religious,,,,,,,F,heptatonic ionian,11,,6/8 ,,"Der junge Markgraf (4-16), S. 23",,,,,,,,,23,16,,,,Damien Sagrillo,,,,,data/p0577.krn,kern,,4abb2d87f5efd6acf59b2171bd719c72,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0577.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0577.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_X_X_  X_.XX_X__"", ""rhy2"": ""XX  X_X_XXX_X_X_  X__.0__"", ""key"": ""P0577  16  F 6/8 ]  ZZ[4"", ""kad"": ""2143"", ""akz"": ""-3-332_-531_4-515_253_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__b__"", ""fok"": ""'Va_Sd_~a_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0578,pinck-verklingende-weisen,Die falsche Gräfina von Neuenburg,,Lothringen,,,,,,,,,ballad|legend,,,,,,,F,hexatonic minor,9,,3/4 ,,"Die falsche Gr&auml;fina von Neuenburg (4-17), S. 24",,,,pinck1939verklingende4,,,,,24,17,,,,Damien Sagrillo,,,,,data/p0578.krn,kern,,2170b5e344e1fb602e16bd38dec85c5d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0578.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0578.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[6"", ""rhy1"": ""X_  X_X_X_  X_X_X_  X_.XX_  X__"", ""rhy2"": ""X_  X_X_X_  X_X_X_  X__."", ""key"": ""P0578  08  F 3/4 ]  ZZ[6"", ""kad"": ""522121"", ""akz"": ""1225_642_54412_2121_54412_2121_"", ""fot"": ""'a__b__c__d__c__d__"", ""for"": ""'a__aw_b__c__b__c__"", ""fok"": ""'/__\\__Sd_Sd_Sd_Sd_"", ""n7k"": ""0] N7[0] O1[4] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0579,pinck-verklingende-weisen,Herr und Knecht,,Lothringen,,,,,,,,,wedding,,,,,,,E,hexatonic minor,11,,3/4 ,,"Herr und Knecht (4-18), S. 27",,,,pinck1939verklingende4,,,,,27,18,,,,Damien Sagrillo,,,,,data/p0579.krn,kern,,b4e2bb323b1128980838e9e9d1b2bfd9,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0579.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0579.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[3"", ""rhy1"": ""X_X_X_  X__X__X_X_  X__0_"", ""rhy2"": ""X_X_XX  X__X_X_X_X_  X__."", ""key"": ""P0579  16  E 3/4 ]  ZZ[3"", ""kad"": ""241"", ""akz"": ""32_54_41_"", ""fot"": ""'a__b__as\"""", ""for"": ""'a__b__c__"", ""fok"": ""'/__^a_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0580,pinck-verklingende-weisen,Der Schuler,,Lothringen,,,,,,,,,repentance|religious|guilt,,,,,,,G,hexatonic minor,9,,free,,"Der Schuler (4-19), S. 28",,,,,,,,,28,19,,,,Damien Sagrillo,,,,,data/p0580.krn,kern,,d6f3f93ee34dcecf251e42de4805fc7a,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0580.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0580.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""FREI]  ZZ[5 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X_  X_X_XXX__.XX  X__."", ""rhy2"": ""XXX_.XXXXXX_X_  X__."", ""key"": ""P0580  16  G FREI]  ZZ[5"", ""kad"": ""21121"", ""akz"": ""-512_31_-543_252_311_"", ""fot"": ""'a__b__bw_c__bw_"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_Sd_^a_^__Sd_"", ""n7k"": ""3] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0581,pinck-verklingende-weisen,Ich ging einmal durch eine grüne Wies',,Lothringen,,,,,,,,,courtship|soldier's song,,,,,,,E,enneatonic,8,,6/4 9/4 ,,"Ich ging einmal durch eine gr&uuml;ne Wies' (4-20), S. 30",,,,pinck1939verklingende4,,,,,30,20,,,,Damien Sagrillo,,,,,data/p0581.krn,kern,,93514503de9411d8405f41cee33ac5dc,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0581.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0581.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/4 9/4 ]  ZZ[6"", ""rhy1"": ""X_  X__X_X__XX  X_X_XXX__"", ""rhy2"": ""X_  X_X_XXX_X_X_  X_X_X_X__"", ""key"": ""P0581  08  E 6/4 9/4 ]  ZZ[6"", ""kad"": ""3b41111"", ""akz"": ""113b3b_3b6b3b4_46b3b2b_2b3b411_46b3b2b_2b3b411_"", ""fot"": ""'a__b__c__d__c__dv_"", ""for"": ""'a__b__c__d__c__d__"", ""fok"": ""'^a_^a_^d_M__^d_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0582,pinck-verklingende-weisen,Es trieb sich ein Mädchen,,Lothringen,,,,,,,,,courtship|social class,,,,,,,G,hexatonic minor,9,,6/8 ,,"Es trieb sich ein M&auml;dchen (4-21), S. 31",,,,pinck1939verklingende4,,,,,31,21,,,,Damien Sagrillo,,,,,data/p0582.krn,kern,,7203e870054927a39ab5d747a9f2546d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0582.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0582.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/8 ] ZZ[4"", ""rhy1"": ""X  XXXXXX  XXXX_X  X_.X_.  X__^"", ""rhy2"": ""X  XXXXXX  XXXX_X  X_.X_.  X__."", ""key"": ""P0582  08  G 6/8 ] ZZ[4"", ""kad"": ""3353"", ""akz"": ""13534533_13534533_16654635_564533_"", ""fot"": ""'a__av_b__c__"", ""for"": ""'a__av_b__c__"", ""fok"": ""'^a_^a_~a_Sd_"", ""n7k"": ""6] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0583,pinck-verklingende-weisen,Das Kind im Walde,,Lothringen,,,,,,,,,bastard|wedding,,,,,,,D,octatonic,7b,,3/2 ,,"Das Kind im Walde (4-22), S. 32",,,,pinck1939verklingende4,,,,,32,22,,,,Damien Sagrillo,,,,,data/p0583.krn,kern,,b99cbcc7492132112ee1c6d63793e280,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0583.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0583.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/2 ]  ZZ[2"", ""rhy1"": ""X_XXX_  X__.X_XXX_  X__."", ""rhy2"": ""X_X_X_  X__.X_X_X_  X__. // "", ""key"": ""P0583  08  D 3/2 ]  ZZ[2"", ""kad"": ""51"", ""akz"": ""45_41_"", ""fot"": ""'a__b__"", ""for"": ""'a__b__"", ""fok"": ""'/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0584,pinck-verklingende-weisen,Der Schuhknecht,,Lothringen,,,,,,,,,murder|courtship|social class,,,,,,,F,heptatonic ionian,8,,4/4 ,,"Der Schuhknecht (4-23), S. 33f",,,,pinck1939verklingende4,,,,,33,23,,,,Damien Sagrillo,,,,,data/p0584.krn,kern,,1fbd48cbf2ea0255ae8550ad3676ba47,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0584.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0584.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[3"", ""rhy1"": ""X__  X_.XX__X__X_X_  X_X_X_X_X__0_"", ""rhy2"": ""XX  X__X_X_X__.X_  X_.XX_X_X__0_"", ""key"": ""P0584  16  F 4/4 ]  ZZ[3"", ""kad"": ""2-61"", ""akz"": ""1242_421-6_2131_"", ""fot"": ""'a__b__as\"""", ""for"": ""'a__b__c__"", ""fok"": ""'^a_^d_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0585,pinck-verklingende-weisen,Der Kirchhofreiter,,Lothringen,,,,,,,,,,,,,,,,G,"['octatonic minor w/o 6', 'octatonic minor w/o 6b']",7b,,4/4 ,,"Der Kirchhofreiter (4-24), S. 35",,,,pinck1939verklingende4,,,,,35,24,,,,Damien Sagrillo,,,,,data/p0585.krn,kern,,71e33450756d9195f9f1fc473161537b,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0585.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0585.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""XX_.X  X_X_X_XX  X_X_X_"", ""rhy2"": ""X_  XXX_X_X_  X_0"", ""key"": ""P0585  08  G 4/4 ]  ZZ[4"", ""kad"": ""1-7b11"", ""akz"": ""-51-7b3b1_2-5-7b_243b1_-5-7b3b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^a_Vd_^a_S__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0586,pinck-verklingende-weisen,Arme Magd,,Lothringen,,,,,,,,,religious,,,,,,,F,pentatonic major,8,,6/8 ,,"Arme Magd (4-25), S. 36",,,,pinck1939verklingende4,,,,,36,25,,,,Damien Sagrillo,,,,,data/p0586.krn,kern,,d65b1f3e068fee900f1fabed726cef89,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0586.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0586.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/8 ]  ZZ[6"", ""rhy1"": ""X  XXXXXX  X_XX_"", ""rhy2"": ""X  X_XX_X  X_.0_"", ""key"": ""P0586  08  F 6/8 ]  ZZ[6"", ""kad"": ""333333"", ""akz"": ""1353_423_1353_423_1353_423_"", ""fot"": ""'a__b__av_bv_av_bv_"", ""for"": ""'a__b__c__aw_c__aw_"", ""fok"": ""'^a_\\__^a_\\__^a_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0587,pinck-verklingende-weisen,Schöne Magdalena,,Lothringen,,,,,,,,,,,,,,,,G,hexatonic minor,8,,6/8 ,,"Schöne Magdalena (4-26), S. 37",,,,pinck1939verklingende4,,,,,37,26,,,,Damien Sagrillo,,,,,data/p0587.krn,kern,,15ef2c71f1ca3c5b6155eb714ff8c62c,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0587.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0587.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[5"", ""rhy1"": ""X__  X_X_XXX_X_XX  X_.XXXX__"", ""rhy2"": ""XX  X_X_X_X_X_X_  X__.0__"", ""key"": ""P0587  16  G 6/8 ]  ZZ[5"", ""kad"": ""25521"", ""akz"": ""1212_555_543b_212_3b51_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'~a_-__~a_Sd_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0588,pinck-verklingende-weisen,Runckelstube(?),,Lothringen,,,,,,,,,social class|marriage|death,,,,,,,F,pentatonic major,7b,,2/4 4/4 ,,"Runckelstube(?) (4-27), S. 39",,,,pinck1939verklingende4,,,,,39,27,,,,Damien Sagrillo,,,,,data/p0588.krn,kern,,e463c774549b8be3a73d96d529fa6331,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0588.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0588.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""2/4 4/4 ]  ZZ[4"", ""rhy1"": ""X  XXXXX_X_  X_"", ""rhy2"": ""XX  XXXXX_XX  X_"", ""key"": ""P0588  08  F 2/4 4/4 ]  ZZ[4"", ""kad"": ""1211"", ""akz"": ""131_312_31_231_"", ""fot"": ""'a__av_b__c__"", ""for"": ""'a__b__c__cw_"", ""fok"": ""'^a_/__\\__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0589,pinck-verklingende-weisen,Der Mord im Walde,,Lothringen,,,,,,,,,murder|social class|love,,,,,,,G,hexatonic minor,8,,free,,"Der Mord im Walde (4-28), S. 40",,,,pinck1939verklingende4,,,,,40,28,,,,Damien Sagrillo,,,,,data/p0589.krn,kern,,5fbba1c49a80a218bb13f353bbe8368f,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0589.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0589.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""FREI]  ZZ[7 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X_  X__.X_X_X_  X__0_"", ""rhy2"": ""XX  X_X_XXX_  X__X_"", ""key"": ""P0589  08  G FREI]  ZZ[7"", ""kad"": ""3132131"", ""akz"": ""-513_14-7_-513_3335_14-7_313_14-7_"", ""fot"": ""'a__b__a__c__b__aw_b__"", ""for"": ""'a__b__a__c__b__d__b__"", ""fok"": ""'/__^__/__Sd_^__V__^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0590,pinck-verklingende-weisen,König und Marquise,,Lothringen,,,,,,,,,love,,,,,,,D,pentatonic major,5,,free,,"König und Marquise (4-29), S. 41",,,,pinck1939verklingende4,,,,,41,29,,,,Damien Sagrillo,,,,,data/p0590.krn,kern,,5d4c40de15442425c5bb845a4ed13e50,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0590.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0590.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""FREI]  ZZ[5 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X_  X__X_XXX_  X__0_"", ""rhy2"": ""X_X_X_  X__X_X_X_X_  X__0_"", ""key"": ""P0590  08  D FREI]  ZZ[5"", ""kad"": ""33321"", ""akz"": ""313_513_235_512_131_"", ""fot"": ""'a__aw_b__aw_c__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'S__Sd_^a_Sd_M__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0591,pinck-verklingende-weisen,Malbruck,,Lothringen,,,,,,,,,historical|war,,,,,,,G,hexatonic minor,6,,4/4 ,,"Malbruck (4-30), S. 42",,,,pinck1939verklingende4,,,,,42,30,,,,Damien Sagrillo,,,,,data/p0591.krn,kern,,54a02eae4859ce3955ee5f5977bb0e1b,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0591.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0591.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""X_  X_X_XXX_  X__X__"", ""rhy2"": ""X_X_X_X_  XXX_X_"", ""key"": ""P0591  08  G 4/4 ]  ZZ[6"", ""kad"": ""313135"", ""akz"": ""3343_2221_3243_3211_5653_565_"", ""fot"": ""'a__b__c__d__e__e__"", ""for"": ""'a__b__c__aw_av_aw_"", ""fok"": ""'-__\\__-__\\__\\__-__"", ""n7k"": ""0] N7[0] O1[3] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0775,pinck-verklingende-weisen,Gelobt sei der Herr Jesus Christ,,Lothringen,,,,,,,,,religious,,,,,,,E,octatonic w/o 7,9,,free,,"Gelobt sei der Herr Jesus Christ (Band 1), S. 11",,,,pinck1926verklingende1,,,,,11,,,,,Damien Sagrillo,,,,,data/p0775.krn,kern,,125a5b0ac46bbda4fff7dd3c4dd4343c,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0775.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0775.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""FREI]  ZZ[4 interpreted as [0/4, 0/4]"", ""rhy1"": ""X__X__X__X__X__X_X_X_X_X__   (x2)"", ""rhy2"": ""X__X__X_X_X__X_X_X__X_X_X__"", ""key"": ""P0775  16  E FREI]  ZZ[4"", ""kad"": ""-7b57b1"", ""akz"": ""-7b_-7b_5_3b_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^__^a_~a_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0776,pinck-verklingende-weisen,"Neujahrslied,",,Lothringen,,,,,,,,,religious,,,,,,,F,hexatonic minor,8,,3/4 ,,"Neujahrslied, (Band 1), S. 13",,,,pinck1926verklingende1,,,,,13,,,,,Damien Sagrillo,,,,,data/p0776.krn,kern,,0c5617912c4d902f8b9078592f5a5373,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0776.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0776.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[5"", ""rhy1"": ""X_  X_X_X_  X_X_X_  X__X_  X__"", ""rhy2"": ""X_  X_X_X_  X_X_XX  X__X_  X__"", ""key"": ""P0776  08  F 3/4 ]  ZZ[5"", ""kad"": ""3-51-51"", ""akz"": ""1133_32-6-5_1131_32-6-5_11-51_"", ""fot"": ""'a__b__aw_bv_c__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_\\__^a_\\__/__"", ""n7k"": ""0] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0777,pinck-verklingende-weisen,Neujahrslied,,Lothringen,,,,,,,,,religious,,,,,,,D,hexatonic minor,8,,4/4 ,,"Neujahrslied (Band 1), S. 15",,,,pinck1926verklingende1,,,,,15,,,,,Damien Sagrillo,,,,,data/p0777.krn,kern,,991ad41e47c3e7950efed7bba2d881ce,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0777.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0777.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_X_  X_X_X_X_X__X_X_  X__X_X_X__0   (x2)"", ""rhy2"": ""X_  X_X_X_X_X__X_X_  X__X_X_X__0_"", ""key"": ""P0777  16  D 4/4 ]  ZZ[4"", ""kad"": ""2251"", ""akz"": ""5252_5252_1315_5551_"", ""fot"": ""'a__av_b__c__"", ""for"": ""'a__av_b__c__"", ""fok"": ""'Md_Md_~a_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0778,pinck-verklingende-weisen,Dreikönigslied,,Lothringen,,,,,,,,,religious,,,,,,,G,octatonic major,7,,4/4 ,,"Dreikönigslied (Band 1), S. 17",,,,pinck1926verklingende1,,,,,17,,,,,Damien Sagrillo,,,,,data/p0778.krn,kern,,52459b15502cf1ef1a9f1eff67333310,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0778.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0778.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[8"", ""rhy1"": ""X__  X_X_X__X__X__  X__.X_X__"", ""rhy2"": ""X_X_  X__X__X__X_.X  X___0__"", ""key"": ""P0778  16  G 4/4 ]  ZZ[8"", ""kad"": ""2222-5-511"", ""akz"": ""1-722_142_1-722_142_22-5-5_11-6-5_1-721_321_"", ""fot"": ""'a__b__av_b__c__d__aw_e__"", ""for"": ""'a__b__c__b__d__e__a__f__"", ""fok"": ""'~a_^a_~a_^a_^d_^__Ma_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
